G1,G2,G3,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,age,Medu,Fedu,traveltime,studytime,famrel,freetime,goout,Dalc,Walc,health,absences,failures,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other
1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,18,3,2,2,3,3,3,2,1,1,2,6,2,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,19,1,1,1,3,5,3,1,1,1,3,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,18,1,1,2,1,4,4,3,3,4,4,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,18,1,1,2,1,3,2,3,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,19,1,1,2,2,1,1,4,4,1,1,12,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,16,2,2,1,2,3,3,2,1,1,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,17,0,1,2,1,2,4,4,3,5,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,16,1,2,1,2,4,4,5,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,16,3,3,1,1,4,5,4,1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,16,1,1,1,1,4,4,4,2,2,4,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,17,3,3,2,4,5,4,5,3,4,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,16,2,1,1,2,5,3,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,16,2,2,1,1,4,2,5,1,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,17,1,2,1,1,5,3,5,5,5,1,12,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,16,4,3,1,1,4,2,5,1,5,5,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,17,2,2,3,4,1,3,5,3,5,3,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0
0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,16,1,1,1,4,2,2,1,1,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,19,2,2,1,3,5,4,5,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,17,1,1,2,1,4,4,5,1,2,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,20,3,3,2,2,3,3,4,2,4,3,8,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,17,1,1,1,3,4,3,3,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,17,2,2,3,1,4,4,5,1,2,5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,16,1,1,3,2,5,3,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,17,2,2,2,2,5,3,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,17,1,0,2,2,4,4,5,1,1,4,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,18,1,1,1,2,4,3,2,1,1,5,9,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,16,3,1,1,1,3,1,3,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,16,3,2,1,1,3,1,3,1,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,18,1,1,2,2,2,3,5,1,4,3,8,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,16,4,4,1,2,4,3,3,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,16,1,2,2,1,5,4,5,1,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,18,2,4,1,2,2,3,2,1,3,1,8,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,16,2,1,2,2,5,2,1,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,16,1,1,3,2,4,3,2,1,3,5,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,16,2,3,2,2,3,3,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,16,4,4,1,2,4,3,4,1,2,3,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,18,4,4,1,4,5,5,5,5,5,5,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,16,3,4,3,2,4,2,1,1,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,17,4,4,1,3,4,4,3,1,2,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,17,4,1,1,1,4,2,3,1,2,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,16,2,2,4,3,5,1,3,2,2,3,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,17,2,2,1,1,5,1,3,1,2,5,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,16,4,4,2,1,5,1,3,1,2,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,17,3,3,1,1,4,1,4,5,5,3,8,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,17,1,1,3,2,5,1,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,16,2,1,2,2,4,2,2,1,4,5,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,16,2,1,1,2,3,2,2,1,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,16,4,4,1,1,4,1,2,2,5,5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,15,1,2,3,2,5,5,5,1,3,5,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,15,2,2,3,4,5,4,5,2,3,5,8,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,15,2,1,1,1,4,3,3,1,2,5,11,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,16,2,2,1,3,4,3,3,2,2,5,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,16,4,1,2,2,1,2,4,2,2,1,8,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,17,3,2,2,1,4,3,3,2,2,1,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,17,2,2,2,2,5,1,3,1,1,5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,16,4,4,2,3,5,3,5,1,4,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,17,4,4,3,1,3,3,3,1,3,5,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,17,1,3,2,1,5,1,2,3,3,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,17,3,4,1,2,5,4,4,3,4,5,8,1,0,0,1,0,0,1,0,0,0,1,0,1,0
0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,17,4,4,1,2,5,2,5,1,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,16,4,1,1,1,4,1,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,17,1,1,1,2,4,5,5,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,17,4,2,2,2,4,3,3,2,3,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,16,2,2,2,2,4,1,2,2,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,17,3,2,2,2,4,1,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,19,1,1,1,2,4,4,3,3,4,4,2,2,0,1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,17,1,0,1,1,4,1,2,1,1,5,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,17,1,1,2,1,3,5,5,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,16,1,2,1,3,4,3,4,1,1,3,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,16,1,2,1,1,4,4,4,2,4,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,17,3,1,2,2,5,4,4,1,1,5,2,3,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,17,2,2,2,1,5,5,5,3,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,18,1,0,3,1,4,3,2,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,17,1,1,2,1,4,5,5,1,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,18,1,1,2,2,4,3,3,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,16,2,2,1,2,5,4,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,17,2,2,1,1,1,2,1,2,3,5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,16,3,2,2,1,4,5,5,2,3,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,16,1,1,2,1,4,5,5,2,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,18,1,1,2,1,5,3,3,2,3,5,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,18,3,2,1,1,2,3,1,2,2,5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,19,3,2,2,1,3,2,1,1,1,3,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,18,3,3,1,2,4,4,5,1,3,3,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,16,2,2,2,1,5,4,3,2,4,4,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,19,2,1,2,1,4,4,3,1,3,5,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,16,3,2,2,2,2,5,5,1,1,1,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,17,1,1,1,1,4,3,2,1,2,5,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,20,1,1,2,1,4,4,3,2,4,4,12,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,18,4,3,1,1,5,4,4,3,4,2,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,18,3,2,2,1,2,5,5,5,5,5,8,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,19,1,1,3,2,5,4,4,3,3,2,8,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,17,3,3,2,2,4,5,4,2,3,3,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,18,1,3,1,1,4,3,3,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,19,1,1,3,1,4,4,4,3,3,5,4,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,18,1,2,2,2,4,3,3,1,1,5,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,19,1,1,1,1,1,4,4,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,18,2,2,2,1,5,5,5,1,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,17,0,0,2,1,4,4,3,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,17,3,1,2,3,4,2,3,2,2,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,17,4,2,1,2,5,5,5,1,3,5,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,18,2,2,1,2,2,3,3,1,2,4,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,17,4,1,1,1,3,2,2,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,17,1,2,1,1,5,5,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,18,1,1,3,2,3,4,4,2,2,5,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,18,2,2,2,2,4,3,5,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,17,3,3,2,1,4,4,3,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,18,1,2,2,2,4,4,3,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,18,4,4,2,2,4,3,5,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,18,4,4,1,1,5,4,5,1,1,5,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,17,4,2,2,2,4,3,3,1,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,18,2,2,3,2,4,3,3,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,18,1,2,2,1,4,1,4,5,5,1,8,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,18,4,4,3,1,2,5,5,1,1,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,17,1,1,3,1,4,2,3,3,4,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,18,2,2,2,2,1,3,1,1,1,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,18,2,2,2,3,5,4,5,1,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,18,4,2,1,2,5,3,1,1,1,5,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,18,1,1,3,2,4,4,2,1,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,19,1,1,2,1,5,5,5,2,3,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,17,4,2,2,4,4,2,3,3,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,17,2,1,2,2,5,3,3,1,2,2,5,0,0,0,1,0,0,1,0,0,0,0,1,1,0
1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,18,1,1,1,2,5,2,3,1,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,18,1,2,2,2,4,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,19,1,1,2,2,3,5,4,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,18,2,2,2,3,4,2,1,1,1,4,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,17,4,3,2,2,4,5,5,1,3,2,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,18,3,3,1,2,5,3,4,1,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,17,4,4,2,2,4,3,3,1,2,5,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,17,3,2,2,2,1,2,3,1,2,5,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,18,1,1,2,1,3,3,2,1,2,3,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,18,1,1,2,3,5,3,2,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,18,1,2,3,2,4,3,4,1,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,18,3,3,2,2,4,3,2,1,3,3,6,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,17,4,4,1,2,2,3,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17,1,2,2,2,3,2,2,1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,18,1,3,2,2,3,3,4,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,18,4,4,2,3,4,2,2,2,2,5,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,17,1,1,3,1,5,2,1,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,18,2,3,2,1,5,2,3,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,18,4,4,3,2,3,2,2,4,2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,18,1,2,3,1,4,3,3,2,3,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,17,2,2,1,3,3,4,3,1,1,3,8,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,17,1,2,1,1,3,5,5,1,3,1,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,18,4,4,2,3,5,4,4,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,18,1,1,4,3,4,3,2,1,2,4,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,19,1,1,2,2,4,3,3,1,1,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,18,4,4,1,2,5,4,3,3,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,18,3,3,1,2,4,1,3,1,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,17,3,1,1,2,4,5,4,2,3,1,10,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,18,4,4,1,2,3,2,4,1,4,2,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,18,2,1,2,1,4,4,3,1,3,5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,17,2,3,2,2,4,4,3,1,1,3,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,19,1,1,2,1,4,3,2,1,3,5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,18,4,2,2,1,5,4,3,4,3,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,18,2,2,2,3,5,3,3,1,3,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,17,4,3,2,2,5,5,4,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,18,4,4,3,1,4,4,3,2,2,5,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,19,2,3,1,3,5,4,2,1,2,5,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,18,3,1,1,2,4,3,4,1,1,1,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,18,1,1,2,2,1,1,1,1,1,5,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,17,3,1,2,1,2,4,5,3,4,2,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,18,3,2,3,1,4,4,1,3,4,5,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0
